2003	intern	Diplom	Konzeption und Implementierung eines Rahmenprogramms zur Demonstration von Softcomputingverfahren mit Beispielimplementierungen
2003	intern	Diplom	Erarbeitung von Richtlinien und Entwicklung eines grundlegenden Frameworks zur komponentenbasierten Softwareentwicklung unter .NET
2003	extern	Diplom	Untersuchungen und Vergleich verschiedener Echtzeit-Betriebssystem-Implementierungen für den Einsatz im Highspeed-Mulitmedia-Bereich
2003	extern	Master	Implementation and Evaluation of Pentium 4 - Optimizations in the Audio Codec mp3PRO.
2003	intern	Diplom	Konzeption und Realisierung einer Lösung zur zuverlässigen Erkennung von Spam-Mails im Emailsystem einer Versicherungsgruppe.
2004	intern	Diplom	Annuitätentilgung von Darlehen und Renten mit numerischer Berechnung des effektiven Zinssatzes
2004	intern	Diplom	Konzeption und Realisierung einer Operation- and Maintance-Anwendung zur Visualisierung und Überwachung von Testsystemen der Sigos SITE-Plattform
2004	intern	Diplom	A Pragmatic Approach to Automation of Office Process and Workflows
2004	intern	Bachelor	Erstellung einer T9-Worterkennungs-Software für Windows PCs
2004	intern	Diplom	Enterprise Application Integration mit J2EE und der Java Connector Architecture - Das eFactory Beispiel Delmia PPR-Hub
2004	extern	Diplom	Konzeption und Implementierung eines XML-basierten Schnittstelle zur Nutzung von Internet-Diensten in einem Workflow-Management-System
2004	extern	Diplom	Konzeption und prototypische Realisierung eines Frameworks zur Unterstützung der Erzeugung, Installation und Verwaltung von kundenspezifischen Softwarekomponenten 
2004	extern	Bachelor	Evaluierung der Spezifikation der Business Process Execution Language for Web Services und prototypische Integration in ein Informationsmanagementsystem
2004	extern	Diplom	Konzept und Implementierung einer Testautomatisierung über die graphische Oberfläche von Qt-basierenden Applikationen.
2004	extern	Diplom	Entwicklung einer selbst konfigurierbaren Web Applikation für Klein- und Mittelbetriebe zur Erstellung von Dealer-Locator-Solutions
2004	extern	Master	Konzeption, Machbarkeitsstudie und prototypische Umsetzung eines webbasierten Mitarbeiterprotals zur Personaleinsatzplanung und Zeitwirtschaft
2004	extern	Diplom	Algorithmen zur Segmentierung der CT-Volumen-Daten von Körpern technischer Werkstoffe aus mehreren Materialien
2004	intern	Diplom	Entwicklung eines webgestützten Systems zur Evaluation von Lehrveranstaltungen
2004	extern	Diplom	Ein objektorientierter Ansatz für die Einbindung von Grafiken in Produktdokumentation am Beispiel von Logikdiagrammen
2004	extern	Diplom	Der sichere PC-Herausforderungen, Chancen und Risiken der Trusted Computing-Initiativen auf den internen PC-Einsatz der DATEV eG
2004	intern	Master	Entwurf eines Konzepts zur nutzerfreundlichen Verschlüsselung von ISDN-Telefonie
2004	intern	Diplom	Bewertung und Vergleich alternativer Authentifizierungsmethoden im Bereich der PC-Zugangskontrolle
2004	intern	Diplom	Eignung internetbasierender Single-Sign-On-Verfahren für die Automatisierungstechnik
2004	extern	Diplom	M A S T E R A R B E I T : Entwurf und Implementierung eines Frameworks für Profiling- und Performancemessungen mit Hilfe von aspektorientierter Programmierung 
2004	intern	Diplom	Konzeptionierung und Implementierung eines InfoPatz-basierten Sitzungsplaners
2004	extern	Diplom	Konzeption und Implementierung eines webbasierten Test Suite Servers
2004	extern	Diplom	Konzeption und Implementierung eines Referenzmodells für ein Wissensportal in Industriebetrieben im Bereich Maschinen- und Anlagenbau.
2004	extern	Diplom	Entwurf und Entwicklung eines Web-basierenten Taskmanagement-Systems für ein Unternehmen in der Software-Branche
2004	intern	Diplom	Konzept und Implementierung einer Testautomatisierung über die graphische Benutzeroberfläche von GTK+-basierten Anwendungen unter Linux
2004	extern	Diplom	Modellierung ausgewählter Betriebssystemkonzepte am Beispiel Linux mit UML 2.0
2004	intern	Diplom	Untersuchung zur digitalen Lokalrundfunkversorgung mit Sendern kleiner Leistung im Kurzwellenbereich
2004	intern	Diplom	Analyse, Modellierung und Implementierung eines regelbasierten Qualitätssicherungssystems für Datenbankschemata auf Basis einer Oracle Datenbank.
2004	extern	Diplom	Navigation in objektorientierten Datenmodellen mit Hilfe von XPath2-Suchanfragen
2004	intern	Diplom	Single Sign-On in der Finanzverwaltung. Konzept, Design und prototypische Realisierung einer Single Sign-On Lösung
2004	extern	Diplom	Entwicklung eines Verfahrens zur Prädiktion von Signalstärken in Gebäuden
2004	extern	Diplom	Evaluation von Requirements-Engineerings-Ansätzen im Bezug auf spezielle Typen von Systementwicklungsprojekten
2004	extern	Diplom	Entwurf und Realisierung eines prototypischen Webclients für OPC XML-DA Webservices
2004	extern	Diplom	Untersuchung und Anwendung von Methoden der Bildverarbeitung für die Erkennung von Psoriasis
2004	intern	Diplom	Entwurf einer XML-Sprache zur programmiersprachenunabhängigen Formulierung von Algorithmen und einer Transformationskomponente für Java und C++
2004	intern	Diplom	Design und Entwicklung eines Access Control Mechanismus für E-Commerce Anwendungen mittelsAspect Oriented Programming
2004	intern	Bachelor	Projektmanagement im öffentlichen Bereich - Von der Konzeption über die Realisierung zu einem Internet-Auftritt für eine Kirchengemeinde
2004	extern	Diplom	Konzeption und Entwicklung einer Migration der ASP-Technologie für Workflowgestützte Antrags- und Genehmigungsverfahren auf Basis von ASP.Net unter Windows
2004	extern	Diplom	Umwandlung von EDI-Datenformaten in XML und Erstellung eines entsprechenden Werkzeugs für das DATEV-Programm KanzleiRechnungswesen
2004	extern	Diplom	Ein ODX-basiertes Diagnosesystem zum Flashen von Steuergeräten im Automobilbereich
2004	intern	Diplom	A nondeterministic approach to extend the current methods of Software Reliability Engineering to modular and distributed systems via simulation
2004	intern	Diplom	Entwicklung einer Leitrechner- und Bedienungssoftware für die verteilte Steuerung einer Bahnanlage unter Linux
2004	intern	Diplom	Entwicklung eines Treibers und der Kommunikation für die verteilte Steuerung einer Bahnanlage unter Linux
2004	extern	Bachelor	Erstellung einer Funktionsbibliothek für die automatische Benchmark-Analyse der KFZ-Steuergeräteprogrammierung auf Basis der ISO-Protokolle CAN/TP/KWP2000.
2004	intern	Diplom	Entwurf und Realisierung eines Java-Frameworks für kryptographische Versuche
2004	intern	Diplom	Entwurf und Realisierung eines Systems zur Durchführung sicherer elektronischer Wahlen mit Java und Open-Source-Werkzeugen
2004	extern	Diplom	Adaptive Netzwerkstatusüberwachung mit Hilfe von SNMP und NetFlow
2004	extern	Diplom	Erstellung eines Konzeptes zur Migration der Netzwerkinfrastruktur auf IPv6 im Datacenter Nürnberg
2004	extern	Diplom	Konzeption und Implementierung eines Referenzmodells für Unternehmensportale bei mittelständischen wissensbasierten Dienstleistungsunternehmen in der IT-Branche mit Schwerpunkt Beratung
2004	intern	Diplom	Analyse und Klassifizierung verschiedener Arten von Wissenskarten unter den Aspekten Inhalt und Visualisierung, sowie deren Anwendbarkeitsprüfung und prototypische Umsetzung in Bezug auf den Fachbereich Informatik
2004	extern	Diplom	Portierung eines transaktionssicheren Flash-File-Systems auf QNX und die Verifikation der Transaktionssicherheit durch eine Regressionstestumgebung
2004	extern	Diplom	Konzeption und Implementierung automatischer Tests für Standard-Softwarekomponenten
2004	extern	Diplom	Konzept zur Bereitstellung von Informationen zur Steuerung eines Servicerechenzentrums und Basis ITIL
2004	intern	Diplom	Entwicklung und Implementierung eines intelligenten Assistenten zur Wiederverwendung von Informationen basierend auf der Smart Tag Technolgie
2004	extern	Bachelor	Dynamische Dokumentengenerierung zur Print-Prozessunterstützung per XSL-FO
2004	extern	Diplom	Technische Integration von Geschäftsprozessen unter Einbeziehung von Portalsoftware
2004	extern	Diplom	Benutzerbasierte Zugangskontrolle in lokalen Netzen
2004	intern	Diplom	Untersuchungen zur Personenzählung auf der Basis von Stereobildverarbeitung und Mustererkennung
2004	extern	Diplom	Erstellen eines Marketingkonzeptes für das IT-Start-Up Concert
2004	intern	Diplom	Entwurf und Implementierung erweiterbarer Software zur qualitativen und quantitativen Simulation systemtheoretischer Modelle.
2004	extern	Diplom	Konzeption und prototypische Implementierung eines Werkzeuges zum Standardisieren und Abgleichen von DATEV-Datenelementen auf Basis von XML
2004	intern	Diplom	Analyse und Klassifizierung der am deutschen Markt gängigen Dokumentenmanagementsysteme hinsichtlich Funktionsumfang und Technologie
2004	extern	Bachelor	Konzeption und Entwicklung einer Client-Server basierten Datenbankanwendung zur Unterstützung der administrativen Aufgaben in einer Begutachtungsstelle für Fahreignung
2004	extern	Diplom	Entwicklung eines softwaregestützten Deploymentprozesses für verteilte Webanwendungen auf Basis von ASP.NET
2004	intern	Diplom	Multiplattform Implementierung einer Software zur grafischen Echtzeit-Analyse von DVB-Transportströmen
2004	intern	Diplom	Konzept und Implementierung eines Systems zum Versenden von Mails und der automatisierten Auswertung der Antworten
2004	extern	Bachelor	Konzeption und Implementierung einer ERP-basierten Materialflussrechnung für die Wertschöpfungskette eines mittelständischen Produktionsunternehmens.
2004	intern	Diplom	Konzeption und Implementierung einer Applikation zum Auslesen und Konfigurieren der Registry in den Betriebssystemen Windows 98, Windows 2000 und Windows XP
2004	intern	Diplom	Analyse und Implementierung von Verfahren zur Beschreibung zeitbehafteter Systeme mit Petri-Netzen
2004	intern	Diplom	Neuro linguistic programming in software marketing and software development process
2004	extern	Bachelor	Konzeption und Realisierung eines SOAP-Routers als Komponente serviceorientierter Architekturen
2004	intern	Bachelor	State-of-the-Art-Analyse des internationalen Marktes für Softwaresysteme aus dem Bereich Wissensmanagement mmit Untersuchung der zugrundeliegenden Funktionen und anschließender Klassifzierung
2004	extern	Diplom	Diskrete Ereignissimulation zur Planung von LKW-Leitsystemen: Konzeption und Realisierung eines Prototyps zur Verkehrsflussoptimierung auf einem Werksgelände
2004	extern	Diplom	Objektrelationales Mapping mit JDO am Beispiel des Bucky-Datenmodells
2004	extern	Diplom	Konzeption und Realisierung von Programmlogik zur Automatisierung praxisgerechter Qualitätssicherungsmaßnahmen für ein Dokumenten-Management-System
2004	extern	Diplom	Konzipierung und Implementierung einer Reportengine für die Energiecontrolling-Software InterWatt zur Generierung von Standardberichten in Web- und Windows-Clients
2004	extern	Diplom	Konzeption und Implementierung der Software für ein Mikrocontrollersystem in der Cryo-Technik zum Einfrieren von lebenden Humanzellen
2004	intern	Diplom	Konzeption und Implementierung einer plattformunabhängigen Bibliothek zur einfachen Benutzung von Stereoalgorithmen und deren qualitativen Analyse
2004	intern	Diplom	Konzeption und Implementierung einer plattformunabhängigen grafischen Entwicklungsumgebung für binokulare Algorithmen
2004	extern	Diplom	Konzeption und Entwicklung eines Monitoring Systems für Netzwerke und verteilte Anwendungen
2004	intern	Bachelor	Analyse der Funktionalitäten und Leistungsmerkmale am deutschen Markt gängiger Content-Management-Systeme mit Entwurf eines Klassifikationsschemas
2004	intern	Bachelor	Micropayment Protocols - making small payments on the Internet
2004	extern	Diplom	Entwurf und Implementierung eines Framework zur sicheren Kommunikation von verteilten Systemen auf Basis von XML
2004	extern	Diplom	Softwareunterstützung für das Supply-Chain-Management bei einem Unternehmen der Elektroindustrie
2004	extern	Diplom	Hochverfügbarkeit und Skalierbarkeit von Naming Services auf einer CORBA-Plattform mit 60.000 Endanwendern - Konzept für das Load Balancing und Aufbau einer Testumgebung
2004	intern	Diplom	Sichere Geschäftsprozesse mit Webservices
2004	extern	Diplom	Zentrales Management von Intrusion Detection Systemen in segmentierten Netzen mit unterschiedlichen Sicherheitsanforderungen
2004	intern	Master	Konzeption, Adaption und Einführung einer elektronischen Krankenakte am Beispiel einer Klinik mit Poliklinik
2004	intern	Diplom	Parallelisierung und Verteilung des Eventsystems eines interaktiven Simulationssystems zur Performanceverbesserung
2004	extern	Diplom	Conceptual re-disign of an international web-based product information Database (PID) of the company PUMA AG with a focus on user requirements reengineering and business process analysis
2004	extern	Master	Entwurf und prototypische Implementierung eines EPC-Netzwerks unter Einsatz von mobilen kooperativen Software-Agenten zur Informationssuche
2004	extern	Bachelor	Erweiterung eines interpreterbasierten Systems um dynamische Elemente
2004	extern	Diplom	Design and Implementation of a comprehensive tracing-concept for mobile stations based on compiler debugging information
2004	extern	Diplom	MEDCom - ein System zur Kommunikation, Workflowmonitoring und -unterstützung im medizinischen Umfeld
2004	extern	Diplom	Teilautomatisierung des PC-Software-Verteilungsprozesses eines Bankendienstleisters: Automatische Generierung von Software-Profilen und Konfigurationsparametersätzen.
2004	intern	Diplom	Software-Wartung: Nicht nur ein Problem der Codierung!
2004	extern	Diplom	Konzeption und Implementierung eines Systems zur Erfassung, Verwaltung und Abrechnung von Feuerwehreinsätzen
2004	extern	Diplom	Vergleich und Bewertung bestehender Lösungsansätze für einen Persistence Layer und Implementierung einer eigenen Persistenzschicht im .NET-Umfeld
2004	extern	Diplom	Ausarbeitung eines Wissensmanagement-Konzeptes zur Koordination des Know-hows für das Center of Competence Öl und Gas des Siemens Geschäftsbereichs Automation und Drives
2005	intern	Diplom	Businessplan für ein IT-Dienstleisungsunternehmen
2005	extern	Diplom	Konzeptionierung und Implementierung einer TCP/IP Testsuite unt RMOS
2005	extern	Diplom	Entwurf eines Reisekosten-Workflows in SAP R/3 bei der Audi AG
2005	extern	Diplom	Entwurf und prototypische Implementierung eines modularen Systems zur interaktiven Computer-assistierten Bildauswertung
2005	extern	Diplom	Entwurf von Statistik-Software zur Workflow-Optimierung bei der Siemens AG und Vergleich mit einer Data-Warehouse-basierten Lösung
2005	intern	Diplom	Hardware / Software - Co Design mit MDA und UML
2005	intern	Diplom	Optimierung einer Lagerverteilung in einem Hochregallager mit Hilfe evolutionärer Algorithmen in Java
2005	intern	Bachelor	Strukturierung internetbasierter Human-Resource-Marketplaces
2005	intern	Diplom	Untersuchung von Dokument-Informationssystemen unter dem Aspekt "Benutzerorientierung"  mit besonderem Hinblick auf strukturierte Begriffssysteme
2005	extern	Diplom	Analyse, Spezifikation und Implementierung einer Konfigurationsmanagement-API für komplexe Datenstrukturen und Integritätsregeln in Logistiksystemen
2005	extern	Diplom	Ein Vorgehensmodell für das rollenbasierte Berechtigungsmanagement in SAP R/3
2005	extern	Diplom	Analyse und Vergleich der Anforderungsanalyse nach Volere mit existierenden Prozess-Modellen und prototypische Implementierung eines Requirements Engineering-Tools
2005	extern	Diplom	Konzeption und Realisierung von Werkzeugen zur Anwendungsentwicklung für ein XML-basierendes Framework auf der Grundlage von Plug-ins für die Entwicklungsumgebung Eclipse
2005	intern	Bachelor	Vergleich web-basierter Open-Source-Groupware-Lösungen
2005	extern	Diplom	Leistungsanalyse von Komponenten eines J2EE-Applikationsservers in einer simulierten EAI-Umgebung
2005	extern	Diplom	Specification and Implementierung of an EAI Framework for a Host Interface Solution in Siemens Logistic Projects containing the preparation for future J2EE architecture
2005	extern	Diplom	Konzeption und Implementierung einer optimierten Systemínitialisierung für embedded Linux
2005	extern	Diplom	Entwicklung einer regelbasierten Firewall in einem embedded Linux System
2005	intern	Diplom	Konzipierung und prototypische Implementierung eines Managementinformationssystems für die Kundendienst-Logistik eines Luft- und Raumfahrtunternehmens
2005	intern	Diplom	Konzept und Implementierung für einen Rollout von SSO mittels des eToken auf Linux
2005	extern	Diplom	Vereinfachung eines Software-Entwicklungsprozesses - auf Basis der methodischen Software-Entwicklung inkl. Schätzverfahren - auf die Anforderungen von kleinen und mittelgroßen Projekten und Realisierung eines entsprechenden Tailoring-Werkzeuges
2005	extern	Diplom	Konzeption und Realisierung eines MDA-basierten Software-Entwicklungsprozesses im J2EE-Umfeld sowie Untersuchung auf Effizienz im realen Unternehmenseinsatz
2005	extern	Diplom	Analyse, Design und Implementierung einer qualitätssicheren Handschrifterkennung und Validierung am Beispiel von Erfassungsbelegen aus der Produktion
2005	intern	Diplom	Analyse und Messung der Effizienz von TCP und UPP über Wireless LAN 
2005	extern	Diplom	Konzeption und Realisierung eines Prototyps zur intranetbasierten Verfolgung von Systemintegrationsprojekten im Medial IT-Markt
2005	extern	Diplom	Konzeption einer anpassbaren E-Business-Lösung auf der Basis von SAP CRM
2005	intern	Diplom	Entwicklung und Implementierung eines Funktionsplansystems zur qualitativen Simulation unter besonderer Berücksichtigung von Fuzzy-Logik
2005	extern	Diplom	Fehlermöglichkeiten- und Einflussanalyse (FMEA) verteilter Datenbanksysteme mit Entwicklung eines Überwachungstools zur Früherkennung von Inkonsistenzen am Beispiel der GfK AG
2005	intern	Diplom	Erstellen eines Modells zum "Künstlichen Leben", in welchem aus einfachen Bausteinen und deren Zusammenarbeit komplexe Lebewesen entstehen können
2005	extern	Diplom	Informationssysteme in der Datenproduktion - Analyse und Fachkonzept am Beispiel eines Marktforschungsunternehmens 
2005	intern	Bachelor	Konzeption und Realisierung eines Frameworks für javabasierte Webanwendungen zur automatischen Validierung von Formulareingaben und zur Strukturierung der Webanwendungen nach MVC
2005	intern	Diplom	Methoden und Strategien zur kundenspezifischen Anpassung von standardisierten ERP-Systemen im Mittelstand
2005	extern	Master	Konzeption und Realisierung einer JDF-basierten Workflow Integration in der Druckbranche
2005	extern	Diplom	Wirkungsanalyse von Anforderungsänderungen während des Produktplanungsprozesses: Konzipierung und prototypische Entwicklung eines Simulations- und Optimierungsinstrumentes für einen Automobilhersteller
2005	extern	Diplom	Untersuchung der Einsatzmöglichkeit von Webservices als Schnittstelle zu SAP R/3 und Implementierung eines Prototypen auf der Basis von NetWeaver für eine Service Applikation
2005	extern	Diplom	Konvergenz von Sprach- und Datenkommunikation im Application Service Providing am Beispiel DATEVasp
2005	extern	Diplom	WSDL Compiler zur Web-Service-Erstellung für Automatisierungssysteme
2005	extern	Diplom	Überwachung und Steuerung der Auslastung von Transportstrecken in automatischen Transportsystemen
2005	extern	Diplom	Ermittlung logistischer Kennzahlen in automatisierten Logistiksystemen
2005	extern	Diplom	Kryptographie mit Elliptischen Kurven über Körpern gerader Ordnung für tief eingebettete Systeme
2005	extern	Diplom	Implementierung einer portierbaren Anwendung zur Nachbildung analoger Video-Matrizen unter Einsatz digitaler Codecs
2005	intern	Bachelor	Design und Implementierung eines Web-basierten Inventar Managements für den Fachbereich Informatik
2005	extern	Diplom	Konzeption und Realisierung einer Statistiklösung für eine Online-Agentur
2005	extern	Bachelor	Design and implementation of a generic flash device driver for cellular phones (Konzeption und Implementierung eines generischen Flash-Treibers für Mobiltelefone)
2005	extern	Diplom	Konzeption und Implementierung eines Dokumentenmanagementsystems in einem mittelständischen Unternehmen der Telekommunikationsbranche mit Anbindung an eine bestehende LAMP Projektdatenbank
2005	extern	Diplom	Business Intelligence im Service Management
2005	extern	Diplom	Entwicklung einer XML-basierten Archivlösung für Stücklisten
2005	extern	Diplom	Prozessmodellierung und -optimierung im Bereich Produktmarketing und Beratung für die Dienstleistung DATEVasp
2005	intern	Diplom	Ablaufverfolgung und Visualisierung kryptographischer Algorithmen in Maple
2005	extern	Diplom	Konzeption und Adaption an eine homogene Produktdatenverwaltung für ein Geschäftsgebiet der Siemens AG
2005	extern	Diplom	Eine Supplier-Relationship-Management-Strategie für mittelständische Unternehmen und ihre Umsetzung in SAP-Szenarien
2005	extern	Diplom	Hinderniserkennung und Kollisionsvermeidung für einen autonomen Roboter unter Verwendung eines beweglichen Stereokamerasystems
2005	extern	Diplom	Entwicklung einer PC gestützten Messdatenerfassung für Netzschutzgeräte unter Linux auf der Basis von Messtechnikstandardkomponenten
2005	extern	Diplom	Konzeption und Implementierung der Funktionalität Wertarten in der Komponente "Risk Manager non-life" der SAP-Versicherungslösung
2005	extern	Bachelor	Design and Implementation of a prototype for an XML-based feature tracking tool
2005	extern	Diplom	Design eines Kompressions- und Übertragensverfahrens für Daten in der Polysomnographie
2005	intern	Diplom	SWIM - Semantic Web Technology based Information Management
2005	extern	Diplom	Entwicklung eines Steuerungssystems für Kraftfahrzeuge auf der Basis evolutionärer Verfahren - Konzeption, Analyse und Implementierung genetischer und evolutionärer Algorithmen zur Lösung des Einparkproblems
2005	extern	Diplom	Konzeption und Realisierung eines Plugins zum neurologischen Gesichtsfeldtraining im EvoCare Therapiemanagementsystem 
2005	extern	Diplom	Konzeption und Realisierung eines Frameworks zur Visualisierung von Busaktivitäten im Automobilbereich 
2005	intern	Diplom	Entwicklung eines Einparksystems für Kraftfahrzeuge auf der Basis evolutionärer Verfahren. Analyse und Umsetzung der Prinzipien des maschinellen Lernens und des Wissenswerten durch genetische Algorithmen am Beispiel einer 3D-Simulation 
2005	extern	Diplom	Konzeption und Implementierung eines Marktabsatzmodells für Prozessvisualisierungs-Software der Siemens AG 
2005	extern	Diplom	Entwurf, Implementierung und Evaluierung von Algorithmen zur Erkennung von Defekten auf unbearbeiteten Oberflächen
2005	intern	Diplom	Entwicklung eines Steuerungssystems für Kraftfahrzeuge auf der Basis evolutionärer Verfahren. Analyse der genetischen Algorithmen am Beispiel einer Fahrzeugsimulation und Untersuchung der Prinzipien des maschinellen Lernens 
2005	extern	Diplom	Entwicklung eines intelligenten Web-Portals für einen Gewerbemarktplatz
2005	extern	Diplom	Implementierung verbesserter und standardisierter Prozesse für Entwicklung, Pflege und Betrieb von IT-Lösungen/Services im Geschäftsbereich Logistics and Assembly Systems der Siemens AG
2005	intern	Diplom	Berechnung der Pixelfrequenz und deren Visualisierung bei Hochgeschwindigkeitsaufnahmen des Kehlkopfes
2005	extern	Diplom	Entwicklung einer verteilten Anwendung zur Verwaltung von Servern auf Basis der Eclipse Rich-Client-Platform
2005	intern	Bachelor	Unternehmer-Daten-Modell für ein Restaurant-Verwaltungssystem
2005	intern	Diplom	Konzeption und Entwicklung eines mobilen Büros
2005	extern	Diplom	Untersuchung und Entwicklung eines Traceability-Konzepts und Teilevaluierung für Großgerätekomponenten im Bereich Siemens Automation and Drives, Large Drives 
2005	intern	Diplom	Konzeption und Entwicklung eines mobilen Büros
2005	extern	Bachelor	Konzeption und Implementierung einer XML-Schnittstelle zwischen dem Requirements Engineering Verfahren DOORS der Firma Telelogic und anderen Verfahren
2005	intern	Diplom	Konzeption einer konsistenten mobilen verteilten Datensynchronisationsanwendung für Privatpersonen und KMUs
2005	extern	Diplom	Integration des MOST-Busses in ein QNX-Neutrino-System mit Performance-Test 
2005	extern	Diplom	Zugriffskontrolle in Webanwendungen: Vom Geschäftsprozess zur Sicherheitspolicy am Beispiel der Energie-Management-Software InterWatt 
2005	intern	Master	Vom Geschäftsprozess zur Sicherheitspolicy
2005	intern	Diplom	Rückläufiges Register zur griechischen Verbalmorphologie (Aufbereitung mit Data Mining Verfahren) 
2005	extern	Diplom	C-Code Generierung zur automatisierten Ergänzung eines AT Kommandosatzes für einen GSM/GPRS/UMTS Protokollstack
2005	intern	Diplom	Vernetzung und Verfolgung multimedialer Informationen auf Pocket PCs
2005	extern	Diplom	Konzeption und Implementierung eines Prozesses zur Projektabwicklung von kundenindividuellen Softwareaufträgen für ein mittelständisches Softwarehaus
2005	extern	Diplom	Konzeption und Implementierungsansatz einer Scorecard-Lösung für die Zentrale IT der BMW-Group
2005	intern	Bachelor	Framework für die Entwicklung sicherer Internet-Anwendungen
2005	extern	Master	Realisierung einer SAP BW-Lösung für die Einkaufskoordination der Diehl-Gruppe mit den Schwerpunkten Berichtswesen und Qulitätskontrolle. 
2005	extern	Diplom	Konzeption und Implementierung von Java/J2ME/MIDP-Anwendungen zur Gerätebedienung auf Basis von Electronic Device Descriptions (EDD) 
2005	extern	Diplom	Konzeption einer Anwendung zur effektiven Überwachung des SAP APO Core Interface unter Berücksichtigung der organisatorischen Anforderungen eines Industrieunternehmens 
2005	extern	Diplom	Integration des zwischenbetrieblichen Datenaustauschs in eine Produktionsfeuerungs-Software für den Werkzeug- und Formenbau 
2005	intern	Diplom	Qualitative und quantitative Analyse eines als Serien-Parallel Diagramm oder Fehlerbaum modellierten Systems unter Verwendung von farbigen Petri Netzen 
2005	extern	Diplom	Konzeption und Implementierung einer webbasierten Druckerdatenbank mit Schnittstellen zu SAP und Druck-Management-Systemen
2005	extern	Bachelor	Integration des Transaktions-Monitors CICS (Customer Information Control System) in eine service-orientierte Architektur 
2005	extern	Diplom	Konzeption und Implementierung einer Smartphone-Applikation zum Testen und Überwachen von Mobilfunkservices sowie Integration in das Sigos SITE-System 
2005	intern	Diplom	Entwicklung einer E-learning-Komponente für die Ingenieur-Mathematik
2005	extern	Diplom	Konzeption und Implementierung eines übergreifenden Rollenmanagements zwischen SAP Web Application Server und SAP Enterprise Portal auf Basis von Web Dynpro, bei der Siemens AG
2005	intern	Diplom	Analysierung und Bewertung verschiedener Bezahlungsmöglichkeiten aus dem Bereich Micropayment auf ihre Integrationsfähigkeit in eine bestehende Onlinepräsenz 
2005	extern	Diplom	Konzipierung und Implementierung einer Störmeldeverwaltung mit integrierter Bauteilverfolgung bei Siemens TS IS 
2005	extern	Diplom	Implementierung eines Softwaretools für die Analyse von Digital Cinema Packages
2005	extern	Diplom	Anforderungen, Konzept und Realisierung eines Installations- und Änderungsproezesses für das weltweite CAD-Datenmanagementsystem "Teamcenter" 
2005	extern	Bachelor	Effizienter Einsatz von Capture-Replay-Werkzeugen im Rahmen werkzeuggestützter Softwaretests zur Unterstützung der Qualitätsprüfung 
2005	extern	Diplom	Automatische Analyse von Web-Seiten
2005	extern	Diplom	Workflow-unterstütztes Prozessmanagement von der Analyse bis zur Implementierung ausgewählter Prozesse am Beispiel der Produktentwicklung für die Automobilindustrie 
2005	intern	Diplom	Untersuchung der Unabhängigkeit der Anforderungsanalyse von Lösungsmethoden anhand ausgewählter Modellierungsverfahren 
2005	intern	Diplom	Modellierung eines Internetportals zur Erleichterung von Vorgängen im Außenhandel
2005	extern	Diplom	Konzeption eines Benchmarketingverfahrens für die IT-Abteilungen eines großen Halbleiterherstellers 
2005	extern	Diplom	Konzeption und Realisierung von intelligenten Such-Agenten für rollenbasierte Informationsverwaltung 
2005	extern	Diplom	Analyse sowie Implementierung von Konfigurationen am Beispiel eines Industriebetriebs der Automatisierungsbranche 
2005	intern	Diplom	Untersuchung und Entwicklung von Lösungsansätzen zur Steigerung der Ausdrucksfähigkeit für Wiki-artigen Wissensrepräsentationssystemen 
2005	intern	Bachelor	Grundbegriffe des Data Mining aufbereitet für eine Datenbank-Vorlesung 
2005	extern	Bachelor	Weiterentwicklung der Machbarkeitsstudie "MVB-Druckvorschau" zur Produktionsreife 
2006	extern	Master	Anbindung SAP CRM an das Web-basierte Sales Information System für Opportunities
2006	extern	Diplom	Entwicklung eines OS-Abstraction-Layers für ein embedded HMI-Framework 
2006	extern	Diplom	Software-Architektur zur Steuerung eines universellen Radio-Tuners - Implementierung am Beispiel eines FM-Tuners mit RDS
2006	extern	Diplom	Acquisition as well as comparision of the IT architecture and definition of initial IT architecture management processes within Brand Group Financial Services
2006	extern	Diplom	Definition und Realisierung einer Komponente zur Visualisierung von Ablaufketten (GRAPH) 
2006	extern	Bachelor	Entwurf und Implementierung eines juristischen Webportals mit administrativen und internen Bereich 
2006	extern	Bachelor	Entwurf und Implementierung eines juristischen Webportals mit administrativen und internen Bereich
2006	extern	Diplom	Umsetzen einer Softwarelösung zur Ablaufunterstützung und Visualisierung einer portfoliobasierten Bewertungssystematik 
2006	extern	Diplom	Automatisierte Strukturelle Erfassung von Online-Angeboten
2006	intern	Diplom	Automatisierte Roboterprogrammierung für 3D-Vektorgrafiken
2006	extern	Diplom	Szenarien zur Wirtschaftsplanung mit SAP R/3 bei der Robert Bosch GmbH
2006	intern	Diplom	Erarbeiten und implementieren einer Konfigurationsumgebung für industrielle Bediengeräte unter Verwendung eines embedded Web Servers 
2006	extern	Diplom	Konzeption und Implementierung eines Client-Server-Systems zur Realisierung verteilter Testautomatisierung
2006	extern	Diplom	Analyse und Optimierung des Geschäftskundenvertriebs eines Telekommunikationsunternehmens
2006	extern	Diplom	Untersuchung des Geschäftsbereichs Services auf ITIL Konformität bei Faber-Castell Consulting GmbH
2006	intern	Diplom	Untersuchung und beispielhafte Implementierung der Kommunikation in heterogenen Systemen mit Bluetooth
